match,date,time,venue,over,ball,bowler,batsman,ball_event,event_info,extract_time
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,12,6,Krunal Pandya,Abishek Porel,1 run,short and outside off; Porel cuts it square and the sweeper tidies up,2026-05-04 16:37:09.295948
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,13,1,Suyash Sharma,Abishek Porel,1 run,comes down the track and does not get to the pitch; defends it to the vacant mid-wicket region,2026-05-04 16:37:09.296424
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,13,2,Suyash Sharma,Kuldeep Yadav,no run,wrong 'un outside off; Kuldeep crouches low and misses the reverse sweep,2026-05-04 16:37:09.296926
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,13,3,Suyash Sharma,Kuldeep Yadav,wide,strays down leg; too far Kuldeep to connect with the glance,2026-05-04 16:37:09.297389
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,13,3,Suyash Sharma,Kuldeep Yadav,no run,googly on off; Kuldeep gets behind the line and defends it back,2026-05-04 16:37:09.297915
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,13,4,Suyash Sharma,Kuldeep Yadav,no run,96.2ks quicker and drifting across; Kuldeep stabs it behind towards slip,2026-05-04 16:37:09.298486
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,13,5,Suyash Sharma,Kuldeep Yadav,no run,now slows up the googly; Kuldeep prods forward and has a tentative poke; beaten on the outside-edge,2026-05-04 16:37:09.299094
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,13,6,Suyash Sharma,Kuldeep Yadav,wide,darts it outside leg; Jitesh Sharma had to dive to glove that. Kuldeep was shaping for the reverse but lets it go after seeing it way outside leg-stump,2026-05-04 16:37:09.299713
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,13,6,Suyash Sharma,Kuldeep Yadav,no run,flatter and skidding on; Kuldeep misses the flick and is struck on the pad down leg,2026-05-04 16:37:09.300846
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,14,1,Krunal Pandya,Abishek Porel,no run,there comes the short ball; Porel reaches outside off and steers it to short third,2026-05-04 16:37:09.302198
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,14,2,Krunal Pandya,Abishek Porel,1 run,104.4ks quicker and sliding across; Porel comes down the track and squeezes it off the inside-edge to short fine,2026-05-04 16:37:09.302851
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,14,3,Krunal Pandya,Kuldeep Yadav,1 run,shimmies down the pitch and almost yorks himself; jams it towards backward point and crosses over,2026-05-04 16:37:09.303614
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,14,4,Krunal Pandya,Abishek Porel,no run,saw Porel step down the wicket and Krunal slows it up; pushes it wide outside off and makes Porel reach for it; he almost loses his balance and stabs it towards point. Easy stumping had Porel missed that,2026-05-04 16:37:09.304264
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,14,5,Krunal Pandya,Abishek Porel,1 run,drifting across from the left-hander; Porel steers it to short third and Kuldeep calls him across,2026-05-04 16:37:09.306667
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,14,6,Krunal Pandya,Kuldeep Yadav,1 run,flighted around off; Kuldeep opens the bat face and eases it to backward point,2026-05-04 16:37:09.307169
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,15,1,Suyash Sharma,Kuldeep Yadav,no run,flighted outside off; Kuldeep opens the bat face and slices it to backward point,2026-05-04 16:37:09.307624
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,15,2,Suyash Sharma,Kuldeep Yadav,no run,quicker and skidding in; Kuldeep stays rooted to the crease and manages to keep it out,2026-05-04 16:37:09.308533
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,15,3,Suyash Sharma,Kuldeep Yadav,out Bowled!! Cleaned up! Suyash joins the party. He has troubled the batters in his first three overs and finally has a wicket to his name. This was a quicker leg-break,lands and skids in; Kuldeep is rooted to the crease and is late in bringing his bat down; the ball sneaks under his bat and crashes into the stumps. Kuldeep Yadav b Suyash Sharma 3(11),2026-05-04 16:37:09.309552
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,15,4,Suyash Sharma,Dushmantha Chameera,no run,googly that turns in; Chameera prods forward and turns it gently to mid-wicket,2026-05-04 16:37:09.310604
39_DCvsRCB,May 04,16:33:57,Arun Jaitley Stadium,15,5,Suyash Sharma,Dushmantha Chameera,no run,flighted outside off; wrong 'un as well; Chameera keeps his bat inside the line and lets it pass,2026-05-04 16:37:09.311335
